Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,+/-,Signal,+/-,Angle,+/-,X,+/-,Y,+/-,X SD,+/-,Y SD,+/-,Precision (nm)
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11752,45,49,26466,0.67741,21.9505,517.165,226.878,0.019932,11352,1.52186,0,0,-4.080909919,0.00682431,-19.02438788,0.00679453,320.439,0.0170879,320.439,0.0170879,8.55305
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11753,45,49,25079,0.706643,21.9364,392.96,282.075,0.0138925,8620.12,0.894124,0,0,-25.84090992,0.00664789,-14.28438788,0.00665228,281.617,0.0127085,281.617,0.0127085,8.70412
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11754,45,49,29936,0.72144,21.7682,292.676,307.327,0.0091823,6371.04,0.495273,0,0,-6.180909919,0.00654503,-9.994387883,0.00653522,242.287,0.00917928,242.287,0.00917928,8.73897
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11755,45,49,24654,0.692039,22.0445,508.813,220.511,0.0215165,11216.5,1.70613,0,0,-4.910909919,0.00736988,-27.11438788,0.0073591,329.214,0.0195744,329.214,0.0195744,9.0193
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11756,45,49,26845,0.760604,21.8804,320.127,296.55,0.0117992,7004.51,0.70876,0,0,-34.69090992,0.00722933,48.72561212,0.00724709,266.061,0.0122286,266.061,0.0122286,9.37854
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11758,46,49,32845,0.817819,21.4407,401.746,244.369,0.0128852,8613.72,0.82649,0,0,46.88909008,0.00661989,-16.78438788,0.00656104,279.603,0.0118399,279.603,0.0118399,8.50785
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11759,45,49,31306,0.72992,21.999,357.064,279.552,0.0133147,7855.05,0.843838,0,0,-8.210909919,0.007115,14.22561212,0.00708383,278.02,0.0131307,278.02,0.0131307,9.19421
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11760,45,49,29668,0.713885,21.6824,295.194,308.147,0.00937448,6400.52,0.520664,0,0,5.209090081,0.00684317,-40.09438788,0.00684247,247.852,0.00972369,247.852,0.00972369,8.99061
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11761,45,49,31246,0.743719,21.6226,252.598,309.556,0.00813058,5461.84,0.421954,0,0,18.43909008,0.00708247,-28.81438788,0.00706501,233.35,0.00907181,233.35,0.00907181,9.27911
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11762,45,49,31627,0.642408,21.6592,313.051,289.531,0.0112527,6780.45,0.657379,0,0,-26.65090992,0.00712389,16.43561212,0.00711762,260.162,0.0116265,260.162,0.0116265,9.24351
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11763,45,49,28569,0.640947,21.7048,483.954,253.514,0.0239098,10504.1,1.91936,0,0,-58.35090992,0.0080341,11.96561212,0.00802947,333.484,0.0234067,333.484,0.0234067,9.60299
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11765,45,49,27470,0.621585,22.093,321.215,298.216,0.0120691,7096.6,0.731876,0,0,-15.32090992,0.00727288,31.18561212,0.00726058,268.188,0.012487,268.188,0.012487,9.44939
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11766,45,49,27035,0.693489,22.2433,398.389,263.618,0.0167792,8861.47,1.1637,0,0,-27.56090992,0.00738391,21.81561212,0.00737416,298.928,0.0163113,298.928,0.0163113,9.40681
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11767,45,49,31014,0.719405,22.3498,259.228,315.621,0.00923724,5793.71,0.494606,0,0,-30.34090992,0.00710934,-1.114387883,0.00710826,241.067,0.0100373,241.067,0.0100373,9.48684
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11768,45,49,37559,0.729415,22.1315,267.894,335.536,0.00872498,5928.89,0.463713,0,0,12.34909008,0.00683831,-5.484387883,0.00681386,238.777,0.00922121,238.777,0.00922121,9.12843
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11769,45,49,28126,0.735471,21.9543,286.523,290.102,0.0111001,6290.42,0.642892,0,0,-57.67090992,0.00756081,12.19561212,0.00755954,258.354,0.012225,258.354,0.012225,9.78114
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11771,45,49,26310,0.599562,22.184,463.85,239.346,0.0239761,10290.1,1.94308,0,0,-18.48090992,0.00835874,18.49561212,0.00831909,335.45,0.0242862,335.45,0.0242862,9.98036
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11772,46,49,24083,0.748543,21.8844,1036.94,105.724,0.0507319,22692.9,6.22916,0,0,13.98909008,0.00833992,-0.694387883,0.00777848,439.329,0.0402194,439.329,0.0402194,8.08362
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11774,45,49,31240,0.647524,21.9713,253.426,304.465,0.00965991,5568.1,0.528601,0,0,-60.28090992,0.00769436,-12.59438788,0.0076994,245.726,0.0112249,245.726,0.0112249,9.98289
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11776,45,49,29426,0.611122,21.4343,375.392,267.438,0.0160683,8046.28,1.12095,0,0,-3.040909919,0.00820791,-23.21438788,0.00818542,299.265,0.0174323,299.265,0.0174323,9.95447
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11778,45,49,30344,0.642049,21.9578,279.148,296.706,0.00918749,6129.47,0.527476,0,0,49.04909008,0.0075514,-47.35438788,0.00748345,253.089,0.0104901,253.089,0.0104901,9.674
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11779,45,49,33391,0.608593,21.9856,252.742,306.071,0.00964245,5556.68,0.527532,0,0,-18.52090992,0.00771332,13.15561212,0.00770428,245.657,0.0112263,245.657,0.0112263,9.99886
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11780,45,49,28268,0.684602,21.9839,320.585,293.944,0.0127999,7047.71,0.792247,0,0,-20.94090992,0.00760092,15.55561212,0.00758672,272.968,0.0136504,272.968,0.0136504,9.73561
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11781,45,49,32166,0.641891,21.6934,200.114,328.167,0.00691944,4341.16,0.327814,0,0,0.339090081,0.0075047,-37.38438788,0.00750517,214.749,0.0085978,214.749,0.0085978,9.82823
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11783,45,49,27563,0.654027,21.3343,174.015,336.489,0.00615114,3712.5,0.272537,0,0,21.15909008,0.00771303,-9.324387883,0.00770596,201.402,0.00814302,201.402,0.00814302,9.99967
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11787,45,49,23829,0.692012,21.772,809.198,154.135,0.0443131,17617.8,4.80201,0,0,9.679090081,0.00829241,16.25561212,0.00807607,407.877,0.0380418,407.877,0.0380418,8.75058
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11791,45,49,29629,0.736636,22.1513,404.654,249.937,0.017873,8963.6,1.28395,0,0,-11.80090992,0.00777436,2.805612117,0.00773477,306.745,0.017959,306.745,0.017959,9.67908
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11792,45,49,30113,0.723626,22.0968,475.736,232.206,0.0179071,10512.2,1.2722,0,0,-49.20090992,0.0064866,23.80561212,0.00648996,304.643,0.0150941,304.643,0.0150941,8.43866
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11793,45,49,33022,0.757515,22.0833,512.353,245.738,0.0186528,11314.4,1.35672,0,0,-25.96090992,0.00628213,29.85561212,0.00627665,309.871,0.0150523,309.871,0.0150523,8.17775
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11794,45,49,34855,0.690387,21.5635,220.899,335.802,0.00769397,4763.36,0.377809,0,0,-42.59090992,0.00735049,-0.034387883,0.00735103,222.659,0.00910421,222.659,0.00910421,9.61233
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11795,45,49,29176,0.736008,21.5355,379.869,284.072,0.0148969,8180.68,0.988773,0,0,-21.86090992,0.00739846,37.59561212,0.0073967,288.583,0.0149048,288.583,0.0149048,9.31437
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11796,45,49,31287,0.637307,21.8522,395.502,271.644,0.0172812,8642.6,1.23571,0,0,-58.20090992,0.00793674,61.88561212,0.00801049,305.265,0.0179522,305.265,0.0179522,9.81022
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11797,45,49,29256,0.720852,21.8337,194.794,344.736,0.00604358,4253.07,0.267107,0,0,29.47909008,0.00669026,-35.41438788,0.00668466,200.74,0.00696843,200.74,0.00696843,9.05818
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11798,45,49,35529,0.627378,22.2008,466.869,249.731,0.0207397,10364.9,1.5715,0,0,-59.09090992,0.00735941,28.11561212,0.00736378,319.639,0.0191824,319.639,0.0191824,9.20764
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11799,45,49,27277,0.751955,22.433,704.688,181.781,0.0299002,15808.3,2.70921,0,0,-5.230909919,0.00663599,39.49561212,0.00658792,362.114,0.0227305,362.114,0.0227305,8.06724
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11801,45,49,24784,0.701044,21.8183,357.519,285.075,0.0129838,7800.46,0.831294,0,0,-9.620909919,0.00724568,-41.03438788,0.00727284,279.419,0.0131271,279.419,0.0131271,9.27217
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11805,45,49,32630,0.730196,21.725,279.588,320.875,0.0102885,6074.07,0.579999,0,0,-63.18090992,0.00744433,41.21561212,0.00745135,252.163,0.0113728,252.163,0.0113728,9.62881
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11806,45,49,32159,0.699086,22.4979,329.519,284.69,0.0132366,7413.48,0.832767,0,0,-16.96090992,0.00743924,16.46561212,0.00741988,276.564,0.0136928,276.564,0.0136928,9.67444
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11809,45,49,26705,0.805472,22.2918,384.247,258.033,0.0160127,8565.56,1.09731,0,0,-13.17090992,0.00748587,-1.174387883,0.00745778,295.849,0.0159047,295.849,0.0159047,9.52212
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11810,46,48,25914,0.720866,21.7957,562.854,198.919,0.0202387,12267.8,1.71964,0,0,41.84909008,0.00749039,-47.74438788,0.00765768,341.172,0.0187618,341.172,0.0187618,8.82568
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11812,45,49,27636,0.666246,21.7035,297.231,291.439,0.0105127,6450.94,0.627127,0,0,24.58909008,0.00771827,-41.64438788,0.00768366,262.614,0.011874,262.614,0.011874,9.76539
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11813,46,49,21734,0.571994,22.7016,378.268,248.007,0.0136989,8587.28,0.932463,0,0,34.78909008,0.00734012,-45.20438788,0.00728367,291.525,0.0136857,291.525,0.0136857,9.38873
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11814,45,49,22327,0.675985,21.94,983.734,125.84,0.0554374,21583.1,6.42235,0,0,-26.01090992,0.00750839,27.92561212,0.00749013,426.945,0.0421975,426.945,0.0421975,8.05492
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11815,45,49,33038,0.668651,21.3859,276.318,315.869,0.00901907,5909.29,0.48747,0,0,15.54909008,0.0070798,22.22561212,0.00704628,242.332,0.00977099,242.332,0.00977099,9.17827
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11817,45,49,27557,0.698278,22.2103,276.932,307.49,0.00963915,6150.75,0.544823,0,0,31.46909008,0.00737983,8.835612117,0.00730945,251.429,0.0106452,251.429,0.0106452,9.61491
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11818,45,49,33571,0.720023,21.8209,332.195,295.907,0.0128701,7248.77,0.808303,0,0,-0.980909919,0.00758595,23.59561212,0.00754431,275.748,0.0136248,275.748,0.0136248,9.62833
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11819,45,49,37195,0.73722,21.9531,315.088,287.58,0.010737,6917.15,0.615318,0,0,-22.72090992,0.00674453,8.145612117,0.00673708,255.867,0.010627,255.867,0.010627,8.94088
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11820,45,49,32571,0.641042,22.1587,234.099,325.078,0.00838227,5187.34,0.431003,0,0,-16.53090992,0.00735885,30.16561212,0.00735446,232.225,0.00967644,232.225,0.00967644,9.73288
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11821,45,49,31734,0.731625,21.9897,361.327,285.562,0.0145062,7945.48,0.942904,0,0,-44.80090992,0.00734602,25.34561212,0.00734947,284.205,0.0145366,284.205,0.0145366,9.4226
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11822,45,49,37613,0.799501,21.9346,297.885,316.002,0.00804622,6533.99,0.403949,0,0,-29.18090992,0.0055889,13.92561212,0.00558748,227.298,0.00714419,227.298,0.00714419,7.82912
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11823,45,49,32803,0.726554,22.1519,352.409,286.234,0.0145498,7806.52,0.953267,0,0,-21.50090992,0.0075844,-3.434387883,0.0075735,285.741,0.0150075,285.741,0.0150075,9.67715
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11825,45,49,27969,0.700541,21.9643,210.382,336.425,0.00709913,4620.89,0.335412,0,0,-33.55090992,0.0070352,-4.134387883,0.00703539,214.624,0.00823056,214.624,0.00823056,9.41329
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11826,45,49,31873,0.748571,21.993,419.529,259.926,0.0149439,9226.71,0.984581,0,0,-32.80090992,0.00648115,6.365612117,0.00647694,287.248,0.0131099,287.248,0.0131099,8.51954
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11828,46,49,22721,0.736449,22.531,436.136,249.765,0.0137748,9826.57,0.925773,0,0,26.63909008,0.00632991,11.34561212,0.00619411,289.383,0.0117914,289.383,0.0117914,8.31474
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11829,45,49,34779,0.755679,22.2127,312.442,316.859,0.0100785,6940.16,0.567906,0,0,-10.63090992,0.00650504,44.57561212,0.00650106,251.731,0.00976708,251.731,0.00976708,8.75823
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11830,45,49,35964,0.738984,21.7184,284.566,308.43,0.00965902,6180.33,0.532866,0,0,-3.330909919,0.00703712,24.15561212,0.00701885,247.189,0.0102352,247.189,0.0102352,9.21191
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11831,45,49,26117,0.775806,21.1889,473.711,247.957,0.0167417,10037.4,1.17607,0,0,-2.780909919,0.00668322,12.75561212,0.00663055,301.327,0.0146422,301.327,0.0146422,8.40846
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11832,45,49,32819,0.674008,22.3698,323.479,294.456,0.0121734,7236.14,0.736667,0,0,-30.49090992,0.00710586,30.56561212,0.00710597,267.955,0.0123023,267.955,0.0123023,9.36013
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11834,45,49,26134,0.661369,22.2103,443.238,250.801,0.0189649,9844.44,1.41572,0,0,4.969090081,0.00759479,14.59561212,0.00750087,315.181,0.0182354,315.181,0.0182354,9.38635
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11836,45,49,28966,0.723265,21.8503,262.084,325.435,0.00729021,5726.6,0.367974,0,0,39.25909008,0.00636908,-59.98438788,0.00635757,226.511,0.0075326,226.511,0.0075326,8.60228
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11838,46,49,27989,0.732742,22.3519,382.375,267.255,0.0144116,8546.81,0.983941,0,0,30.94909008,0.00748385,3.055612117,0.00733236,293.17,0.0144392,293.17,0.0144392,9.42006
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11839,45,49,34122,0.788536,21.6551,268.578,320.215,0.00871352,5816.1,0.456727,0,0,-15.79090992,0.00680179,34.05561212,0.0067978,236.291,0.00919512,236.291,0.00919512,9.00933
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11840,45,49,29751,0.697499,21.8409,655.29,200.098,0.0258994,14312.1,2.15042,0,0,-55.88090992,0.00625255,18.24561212,0.00625152,341.634,0.0193995,341.634,0.0193995,7.86244
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11841,45,49,30988,0.752851,22.156,324.919,308.635,0.0103862,7198.9,0.593926,0,0,2.039090081,0.00645106,3.725612117,0.00642455,254.902,0.00988347,254.902,0.00988347,8.66168
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11842,45,49,31603,0.736689,22.4418,323.74,297.155,0.0102107,7265.3,0.583699,0,0,-67.90090992,0.00635087,70.83561212,0.00638243,254.536,0.00964234,254.536,0.00964234,8.64304
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11843,45,49,35689,0.707912,22.1362,297.623,296.993,0.0110333,6588.23,0.641394,0,0,-19.11090992,0.00726433,25.64561212,0.00725505,258.931,0.0116736,258.931,0.0116736,9.5066
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11845,45,49,24209,0.625326,21.7577,953.962,140.359,0.0558166,20756,6.44559,0,0,-62.65090992,0.00774953,8.765612117,0.00773528,426.275,0.0439564,426.275,0.0439564,8.24347
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11846,45,49,25987,0.687203,21.8239,510.907,242.12,0.024242,11150,2.00395,0,0,-10.01090992,0.00798217,-18.48438788,0.00796051,339.629,0.0232996,339.629,0.0232996,9.45373
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11847,45,49,33437,0.827313,21.5068,301.31,287.614,0.0106699,6480.21,0.616817,0,0,-8.790909919,0.00730015,-16.42438788,0.0072909,257.339,0.011427,257.339,0.011427,9.38266
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11849,45,49,29158,0.708926,22.0088,242.413,294.848,0.00884852,5335.22,0.468574,0,0,-7.540909919,0.0075554,-7.944387883,0.00754556,238.376,0.010319,238.376,0.010319,9.86711
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11850,45,49,34305,0.770065,22.096,355.262,257.958,0.0137601,7849.85,0.895616,0,0,-0.560909919,0.00745109,-17.19438788,0.00742105,283.521,0.0140675,283.521,0.0140675,9.50483
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11852,46,49,28447,0.718501,22.1686,560.651,201.364,0.0255963,12428.8,2.19105,0,0,53.63909008,0.00767644,26.81561212,0.00753863,347.659,0.0231017,347.659,0.0231017,9.07964
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11853,45,49,33295,0.793929,21.5916,253.905,319.303,0.00867527,5482.21,0.462011,0,0,19.65909008,0.00741991,-4.434387883,0.00738535,239.029,0.00995293,239.029,0.00995293,9.58815
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11855,45,49,33967,0.7503,21.5547,331.582,293.106,0.0121343,7147.17,0.730193,0,0,-40.82090992,0.00712714,9.425612117,0.00712642,266.867,0.0123182,266.867,0.0123182,9.19423
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11856,45,49,29019,0.654813,22.4201,328.98,278.025,0.0138036,7375.77,0.882061,0,0,-22.66090992,0.00768496,17.79561212,0.007671,280.175,0.0146142,280.175,0.0146142,9.8916
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11857,45,49,27312,0.654369,22.0463,302.85,282.821,0.00984937,6676.73,0.561419,0,0,21.19909008,0.00689306,-21.95438788,0.00685361,253.344,0.0101215,253.344,0.0101215,9.07693
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11861,45,49,27935,0.653933,22.1285,373,274.004,0.0148114,8253.92,1.0038,0,0,7.329090081,0.0076134,-20.04438788,0.00756336,292.349,0.0151528,292.349,0.0151528,9.58574
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11862,45,49,33662,0.741254,22.473,317.178,260.162,0.0127257,7127.96,0.792094,0,0,-6.410909919,0.00759191,21.21561212,0.00755965,273.901,0.0135385,273.901,0.0135385,9.82748
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11863,45,49,26500,0.725344,21.9496,258.558,293.604,0.00877091,5675.24,0.466062,0,0,10.16909008,0.00714519,21.81561212,0.00711971,238.832,0.00967526,238.832,0.00967526,9.40716
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11864,45,49,29260,0.745243,22.0306,209.896,313.032,0.00712973,4624.15,0.349192,0,0,28.65909008,0.00748456,-42.83438788,0.00747192,220.988,0.00872867,220.988,0.00872867,9.85298
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11866,45,49,28676,0.782986,21.5897,299.764,290.524,0.00952655,6471.83,0.526496,0,0,11.00909008,0.006739,8.585612117,0.00670673,247.262,0.00968143,247.262,0.00968143,8.85996
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11869,45,49,27721,0.647464,21.7128,306.807,280.882,0.012089,6661.64,0.742408,0,0,6.839090081,0.00793197,7.015612117,0.00787639,270.52,0.0135719,270.52,0.0135719,9.96782
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11870,45,49,27877,0.679686,21.7523,441.456,246.985,0.0183607,9602.67,1.32407,0,0,-30.49090992,0.00728987,29.30561212,0.00728871,307.946,0.0172695,307.946,0.0172695,9.12504
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11871,45,49,31891,0.660588,22.3197,559.984,200.304,0.0286922,12498.6,2.52287,0,0,-28.93090992,0.00790739,44.54561212,0.00794009,355.144,0.0265041,355.144,0.0265041,9.38033
POM121-mCherry_Impb1_CaDepleted_D1_C3_WY_Mon Mar 11 2024_16.54.45_4.tif: x0 y0 w96 h96,11872,45,49,29651,0.731006,21.9096,252.774,316.103,0.00815173,5538.18,0.421536,0,0,3.239090081,0.00693758,-37.57438788,0.00693681,232.775,0.00891836,232.775,0.00891836,9.21353
