midlineX,midlineY,NPCCytox,NPCCytoy,BSKx,BSKy,centralX,centralY,cenx,ceny
-20.5142176,626.3056,49.4857824,626.3056,-90.5142176,626.3056,-40.5142176,626.3056,-0.5142176,626.3056
-20.1878176,627.7472,49.8121824,627.7472,-90.1878176,627.7472,-40.1878176,627.7472,-0.1878176,627.7472
-19.8598176,629.1888,50.1401824,629.1888,-89.8598176,629.1888,-39.8598176,629.1888,0.1401824,629.1888
-19.5318176,630.6304,50.4681824,630.6304,-89.5318176,630.6304,-39.5318176,630.6304,0.4681824,630.6304
-19.2022176,632.072,50.7977824,632.072,-89.2022176,632.072,-39.2022176,632.072,0.7977824,632.072
-18.8710176,633.5136,51.1289824,633.5136,-88.8710176,633.5136,-38.8710176,633.5136,1.1289824,633.5136
-18.5382176,634.9552,51.4617824,634.9552,-88.5382176,634.9552,-38.5382176,634.9552,1.4617824,634.9552
-18.2054176,636.3968,51.7945824,636.3968,-88.2054176,636.3968,-38.2054176,636.3968,1.7945824,636.3968
-17.8694176,637.8384,52.1305824,637.8384,-87.8694176,637.8384,-37.8694176,637.8384,2.1305824,637.8384
-17.5334176,639.28,52.4665824,639.28,-87.5334176,639.28,-37.5334176,639.28,2.4665824,639.28
-17.1974176,640.72,52.8025824,640.72,-87.1974176,640.72,-37.1974176,640.72,2.8025824,640.72
-16.8582176,642.1616,53.1417824,642.1616,-86.8582176,642.1616,-36.8582176,642.1616,3.1417824,642.1616
-16.5190176,643.6032,53.4809824,643.6032,-86.5190176,643.6032,-36.5190176,643.6032,3.4809824,643.6032
-16.1782176,645.0448,53.8217824,645.0448,-86.1782176,645.0448,-36.1782176,645.0448,3.8217824,645.0448
-15.8374176,646.4864,54.1625824,646.4864,-85.8374176,646.4864,-35.8374176,646.4864,4.1625824,646.4864
-15.4934176,647.928,54.5065824,647.928,-85.4934176,647.928,-35.4934176,647.928,4.5065824,647.928
-15.1494176,649.3696,54.8505824,649.3696,-85.1494176,649.3696,-35.1494176,649.3696,4.8505824,649.3696
-14.8038176,650.8112,55.1961824,650.8112,-84.8038176,650.8112,-34.8038176,650.8112,5.1961824,650.8112
-14.4582176,652.2528,55.5417824,652.2528,-84.4582176,652.2528,-34.4582176,652.2528,5.5417824,652.2528
-14.1110176,653.6944,55.8889824,653.6944,-84.1110176,653.6944,-34.1110176,653.6944,5.8889824,653.6944
-13.7606176,655.1344,56.2393824,655.1344,-83.7606176,655.1344,-33.7606176,655.1344,6.2393824,655.1344
-13.4118176,656.576,56.5881824,656.576,-83.4118176,656.576,-33.4118176,656.576,6.5881824,656.576
-13.0598176,658.0176,56.9401824,658.0176,-83.0598176,658.0176,-33.0598176,658.0176,6.9401824,658.0176
-12.7078176,659.4592,57.2921824,659.4592,-82.7078176,659.4592,-32.7078176,659.4592,7.2921824,659.4592
-12.3542176,660.9008,57.6457824,660.9008,-82.3542176,660.9008,-32.3542176,660.9008,7.6457824,660.9008
-11.9990176,662.3424,58.0009824,662.3424,-81.9990176,662.3424,-31.9990176,662.3424,8.0009824,662.3424
-11.6422176,663.784,58.3577824,663.784,-81.6422176,663.784,-31.6422176,663.784,8.3577824,663.784
-11.2854176,665.2256,58.7145824,665.2256,-81.2854176,665.2256,-31.2854176,665.2256,8.7145824,665.2256
-10.9270176,666.6672,59.0729824,666.6672,-80.9270176,666.6672,-30.9270176,666.6672,9.0729824,666.6672
-10.5670176,668.1088,59.4329824,668.1088,-80.5670176,668.1088,-30.5670176,668.1088,9.4329824,668.1088
-10.2070176,669.5488,59.7929824,669.5488,-80.2070176,669.5488,-30.2070176,669.5488,9.7929824,669.5488
-9.8438176,670.9904,60.1561824,670.9904,-79.8438176,670.9904,-29.8438176,670.9904,10.1561824,670.9904
-9.4806176,672.432,60.5193824,672.432,-79.4806176,672.432,-29.4806176,672.432,10.5193824,672.432
-9.1174176,673.8736,60.8825824,673.8736,-79.1174176,673.8736,-29.1174176,673.8736,10.8825824,673.8736
-8.7510176,675.3152,61.2489824,675.3152,-78.7510176,675.3152,-28.7510176,675.3152,11.2489824,675.3152
-8.3846176,676.7568,61.6153824,676.7568,-78.3846176,676.7568,-28.3846176,676.7568,11.6153824,676.7568
-8.0166176,678.1984,61.9833824,678.1984,-78.0166176,678.1984,-28.0166176,678.1984,11.9833824,678.1984
-7.6470176,679.64,62.3529824,679.64,-77.6470176,679.64,-27.6470176,679.64,12.3529824,679.64
-7.2774176,681.0816,62.7225824,681.0816,-77.2774176,681.0816,-27.2774176,681.0816,12.7225824,681.0816
-6.9046176,682.5232,63.0953824,682.5232,-76.9046176,682.5232,-26.9046176,682.5232,13.0953824,682.5232
-6.5318176,683.9632,63.4681824,683.9632,-76.5318176,683.9632,-26.5318176,683.9632,13.4681824,683.9632
-6.1590176,685.4048,63.8409824,685.4048,-76.1590176,685.4048,-26.1590176,685.4048,13.8409824,685.4048
-5.7830176,686.8464,64.2169824,686.8464,-75.7830176,686.8464,-25.7830176,686.8464,14.2169824,686.8464
-5.4070176,688.288,64.5929824,688.288,-75.4070176,688.288,-25.4070176,688.288,14.5929824,688.288
-5.0294176,689.7296,64.9705824,689.7296,-75.0294176,689.7296,-25.0294176,689.7296,14.9705824,689.7296
-4.6502176,691.1712,65.3497824,691.1712,-74.6502176,691.1712,-24.6502176,691.1712,15.3497824,691.1712
-4.2710176,692.6128,65.7289824,692.6128,-74.2710176,692.6128,-24.2710176,692.6128,15.7289824,692.6128
-3.8902176,694.0544,66.1097824,694.0544,-73.8902176,694.0544,-23.8902176,694.0544,16.1097824,694.0544
-3.5078176,695.496,66.4921824,695.496,-73.5078176,695.496,-23.5078176,695.496,16.4921824,695.496
-3.1238176,696.9376,66.8761824,696.9376,-73.1238176,696.9376,-23.1238176,696.9376,16.8761824,696.9376
-2.7398176,698.3776,67.2601824,698.3776,-72.7398176,698.3776,-22.7398176,698.3776,17.2601824,698.3776
-2.3542176,699.8192,67.6457824,699.8192,-72.3542176,699.8192,-22.3542176,699.8192,17.6457824,699.8192
-1.9670176,701.2608,68.0329824,701.2608,-71.9670176,701.2608,-21.9670176,701.2608,18.0329824,701.2608
-1.5782176,702.7024,68.4217824,702.7024,-71.5782176,702.7024,-21.5782176,702.7024,18.4217824,702.7024
-1.1894176,704.144,68.8105824,704.144,-71.1894176,704.144,-21.1894176,704.144,18.8105824,704.144
-0.7974176,705.5856,69.2025824,705.5856,-70.7974176,705.5856,-20.7974176,705.5856,19.2025824,705.5856
-0.4070176,707.0272,69.5929824,707.0272,-70.4070176,707.0272,-20.4070176,707.0272,19.5929824,707.0272
-0.0134176,708.4688,69.9865824,708.4688,-70.0134176,708.4688,-20.0134176,708.4688,19.9865824,708.4688
0.3801824,709.9104,70.3801824,709.9104,-69.6198176,709.9104,-19.6198176,709.9104,20.3801824,709.9104
0.7769824,711.352,70.7769824,711.352,-69.2230176,711.352,-19.2230176,711.352,20.7769824,711.352
1.1721824,712.792,71.1721824,712.792,-68.8278176,712.792,-18.8278176,712.792,21.1721824,712.792
1.5705824,714.2336,71.5705824,714.2336,-68.4294176,714.2336,-18.4294176,714.2336,21.5705824,714.2336
1.9689824,715.6752,71.9689824,715.6752,-68.0310176,715.6752,-18.0310176,715.6752,21.9689824,715.6752
2.3689824,717.1168,72.3689824,717.1168,-67.6310176,717.1168,-17.6310176,717.1168,22.3689824,717.1168
2.7705824,718.5584,72.7705824,718.5584,-67.2294176,718.5584,-17.2294176,718.5584,22.7705824,718.5584
3.1737824,720,73.1737824,720,-66.8262176,720,-16.8262176,720,23.1737824,720
